001	2018-04-01	ДА
001	2018-04-01	ДА	ЛФ Курляндская группа войск
001	2018-04-01	ДА	ЛФ Курляндская группа войск	1 ударная армия
143	2018-04-01	РС ВГК	70 тбр
143	2018-04-01	РС ВГК	2 гв. ттп
143	2018-04-01	РС ВГК	1261 сап
143	2018-04-01	РС ВГК	1515 сап
143	2018-04-01	РС ВГК	277 минп
143	2018-04-01	РС ВГК	1708 зенап
143	2018-04-01	РС ВГК	10 тк 
143	2018-04-01	РС ВГК	178 тбр
143	2018-04-01	РС ВГК	183 тбр
143	2018-04-01	РС ВГК	186 тбр
143	2018-04-01	РС ВГК	705 лап
143	2018-04-01	РС ВГК	727 сап
143	2018-04-01	РС ВГК	1450 сап
143	2018-04-01	РС ВГК	287 минп
143	2018-04-01	РС ВГК	1693 зенап
143	2018-04-01	РС ВГК	20 тк 
143	2018-04-01	РС ВГК	8 гв.
143	2018-04-01	РС ВГК	155 тбр
143	2018-04-01	РС ВГК	7 гв. мсбр
143	2018-04-01	РС ВГК	1895 сап
143	2018-04-01	РС ВГК	96 мцб
143	2018-04-01	РС ВГК	406 гв. мдн
143	2018-04-01	РС ВГК	8 одн брп
143	2018-04-01	РС ВГК	26 одн брп
143	2018-04-01	РС ВГК	28 одн брп
143	2018-04-01	РС ВГК	33 одн брп
143	2018-04-01	РС ВГК	37 одн брп
143	2018-04-01	РС ВГК	40 одн брп
143	2018-04-01	РС ВГК	46 одн брп
143	2018-04-01	РС ВГК	66 одн брп
143	2018-04-01	РС ВГК	7 бак
143	2018-04-01	РС ВГК	19 гв. ад
143	2018-04-01	РС ВГК	20 гв. ад
143	2018-04-01	РС ВГК	21 гв. ад
143	2018-04-01	РС ВГК	88 мпмб
144	2018-04-01	ВО
144	2018-04-01	ВО	Московский ВО
144	2018-04-01	ВО	Московский ВО	157 УР
144	2018-04-01	ВО	Московский ВО	989 гап
144	2018-04-01	ВО	Московский ВО	1 гв. мд
144	2018-04-01	ВО	Московский ВО	40 гв. мбр
144	2018-04-01	ВО	Московский ВО	52 гв. мп
144	2018-04-01	ВО	Московский ВО	53 гв. мп
144	2018-04-01	ВО	Московский ВО	63 гв. мп
144	2018-04-01	ВО	Московский ВО	64 гв. мп
144	2018-04-01	ВО	Московский ВО	97 гв. мп
144	2018-04-01	ВО	Московский ВО	94 озадн
144	2018-04-01	ВО	Московский ВО	208 озадн
144	2018-04-01	ВО	Московский ВО	261 озадн
144	2018-04-01	ВО	Московский ВО	298 озадн
144	2018-04-01	ВО	Московский ВО	369 озадн
144	2018-04-01	ВО	Московский ВО	446 озадн
144	2018-04-01	ВО	Московский ВО	32 гв.
144	2018-04-01	ВО	Московский ВО	201 тбр
144	2018-04-01	ВО	Московский ВО	232 тбр
144	2018-04-01	ВО	Московский ВО	256 тбр
144	2018-04-01	ВО	Московский ВО	105 отп
144	2018-04-01	ВО	Московский ВО	511 огнем. тп
144	2018-04-01	ВО	Московский ВО	512 огнем. тп
144	2018-04-01	ВО	Московский ВО	724 сап
144	2018-04-01	ВО	Московский ВО	1103 сап
144	2018-04-01	ВО	Московский ВО	1253 сап
144	2018-04-01	ВО	Московский ВО	286 омб ОСНАЗ
144	2018-04-01	ВО	Московский ВО	79 одн брп ПВО
144	2018-04-01	ВО	Московский ВО	2 ад ОН
144	2018-04-01	ВО	Московский ВО	4 ад ОН
144	2018-04-01	ВО	Московский ВО	252 апс
144	2018-04-01	ВО	Московский ВО	393 апс
144	2018-04-01	ВО	Московский ВО	396 апс
144	2018-04-01	ВО	Московский ВО	918 апс
144	2018-04-01	ВО	Московский ВО	853 перегон. ап
144	2018-04-01	ВО	Московский ВО	856 перегон. ап
144	2018-04-01	ВО	Московский ВО	1 французская авиадивизия 
144	2018-04-01	ВО	Московский ВО	7 мшисбр
144	2018-04-01	ВО	Московский ВО	39 мотопрож. полк
144	2018-04-01	ВО	Московский ВО	38 оибми
144	2018-04-01	ВО	Московский ВО	51 ооб
145	2018-04-01	ВО	Беломорский ВО
145	2018-04-01	ВО	Беломорский ВО	4 ск
145	2018-04-01	ВО	Беломорский ВО	25 сд
145	2018-04-01	ВО	Беломорский ВО	289 сд
145	2018-04-01	ВО	Беломорский ВО	368 сд
145	2018-04-01	ВО	Беломорский ВО	162 УР
145	2018-04-01	ВО	Беломорский ВО	488 опаб
145	2018-04-01	ВО	Беломорский ВО	310 пап
145	2018-04-01	ВО	Беломорский ВО	6 оабатр БМ
145	2018-04-01	ВО	Беломорский ВО	7 одн брп
145	2018-04-01	ВО	Беломорский ВО	27 одн брп
145	2018-04-01	ВО	Беломорский ВО	47 одн брп
145	2018-04-01	ВО	Беломорский ВО	16 гв. иад
145	2018-04-01	ВО	Беломорский ВО	114 ап
146	2018-04-01	ВО	Белорусско-Литовский ВО
146	2018-04-01	ВО	Белорусско-Литовский ВО	14 ск
146	2018-04-01	ВО	Белорусско-Литовский ВО	90 гв.
146	2018-04-01	ВО	Белорусско-Литовский ВО	346 сд
146	2018-04-01	ВО	Белорусско-Литовский ВО	1231 гап
146	2018-04-01	ВО	Белорусско-Литовский ВО	56 иптабр
146	2018-04-01	ВО	Белорусско-Литовский ВО	57 иптабр
146	2018-04-01	ВО	Белорусско-Литовский ВО	58 иптабр
146	2018-04-01	ВО	Белорусско-Литовский ВО	59 иптабр
146	2018-04-01	ВО	Белорусско-Литовский ВО	1656 зенап
146	2018-04-01	ВО	Белорусско-Литовский ВО	29 гв.
146	2018-04-01	ВО	Белорусско-Литовский ВО	231 сабр
146	2018-04-01	ВО	Белорусско-Литовский ВО	339 гв. тсап
146	2018-04-01	ВО	Белорусско-Литовский ВО	1207 сап
146	2018-04-01	ВО	Белорусско-Литовский ВО	1 одн брп
146	2018-04-01	ВО	Белорусско-Литовский ВО	272 иап
146	2018-04-01	ВО	Белорусско-Литовский ВО	376 оиб
146	2018-04-01	ВО	Белорусско-Литовский ВО	78 оибми
147	2018-04-01	ВО	Орловский ВО
147	2018-04-01	ВО	Орловский ВО	114 орадн
147	2018-04-01	ВО	Орловский ВО	1000 шап
147	2018-04-01	ВО	Орловский ВО	76 каэ
147	2018-04-01	ВО	Орловский ВО	69 оибми
148	2018-04-01	ВО	Киевский ВО
148	2018-04-01	ВО	Киевский ВО	70 зенад
148	2018-04-01	ВО	Киевский ВО	1997 зенап
148	2018-04-01	ВО	Киевский ВО	2001 зенап
148	2018-04-01	ВО	Киевский ВО	2005 зенап
148	2018-04-01	ВО	Киевский ВО	2009 зенап
148	2018-04-01	ВО	Киевский ВО	15 гв. шад
148	2018-04-01	ВО	Киевский ВО	51 иап
149	2018-04-01	ВО	Львовский ВО
149	2018-04-01	ВО	Львовский ВО	1598 зенап
149	2018-04-01	ВО	Львовский ВО	254 тбр
149	2018-04-01	ВО	Львовский ВО	109 сап
149	2018-04-01	ВО	Львовский ВО	1419 сап
149	2018-04-01	ВО	Львовский ВО	11 бак
149	2018-04-01	ВО	Львовский ВО	38 оибми
150	2018-04-01	ВО	Одесский ВО
150	2018-04-01	ВО	Одесский ВО	250 зенап
150	2018-04-01	ВО	Одесский ВО	48 гв. рап
150	2018-04-01	ВО	Одесский ВО	76 оибми
151	2018-04-01	ВО	Харьковский ВО
151	2018-04-01	ВО	Харьковский ВО	331 гап
151	2018-04-01	ВО	Харьковский ВО	620 шап
151	2018-04-01	ВО	Харьковский ВО	896 иап
151	2018-04-01	ВО	Харьковский ВО	926 иап
151	2018-04-01	ВО	Харьковский ВО	66 оибми
152	2018-04-01	ВО	Приволжский ВО
152	2018-04-01	ВО	Приволжский ВО	327 гв. мп
152	2018-04-01	ВО	Приволжский ВО	217 шап
152	2018-04-01	ВО	Приволжский ВО	221 перег. ап
152	2018-04-01	ВО	Приволжский ВО	850 перег. ап
152	2018-04-01	ВО	Приволжский ВО	851 перег. ап
153	2018-04-01	ВО	Северо-Кавказский ВО
153	2018-04-01	ВО	Северо-Кавказский ВО	1 югослав. иап
153	2018-04-01	ВО	Северо-Кавказский ВО	35 оибми
154	2018-04-01	НДФ
154	2018-04-01	НДФ	ЗакФ
154	2018-04-01	НДФ	ЗакФ	4 армия
154	2018-04-01	НДФ	ЗакФ	4 армия	58 ск
154	2018-04-01	НДФ	ЗакФ	4 армия	68 гсд
154	2018-04-01	НДФ	ЗакФ	4 армия	89 сбр
154	2018-04-01	НДФ	ЗакФ	4 армия	90 сбр
154	2018-04-01	НДФ	ЗакФ	4 армия	15 кк 
154	2018-04-01	НДФ	ЗакФ	4 армия	1 кд
154	2018-04-01	НДФ	ЗакФ	4 армия	23 кд
154	2018-04-01	НДФ	ЗакФ	4 армия	39 кд
154	2018-04-01	НДФ	ЗакФ	4 армия	15 иптдн
154	2018-04-01	НДФ	ЗакФ	4 армия	28 озенбатр
155	2018-04-01	НДФ	ЗакФ	45 армия
155	2018-04-01	НДФ	ЗакФ	45 армия	261 сд
155	2018-04-01	НДФ	ЗакФ	45 армия	349 сд
155	2018-04-01	НДФ	ЗакФ	45 армия	55 УР
155	2018-04-01	НДФ	ЗакФ	45 армия	69 УР
155	2018-04-01	НДФ	ЗакФ	45 армия	116 УР
155	2018-04-01	НДФ	ЗакФ	45 армия	1677 кап
