001	1945-05-01	ДА
001	1945-05-01	ДА	ЛФ Курляндская группа войск
001	1945-05-01	ДА	ЛФ Курляндская группа войск	1 ударная армия
152	1945-05-01	НДФ	ЗакФ	335 драэ
152	1945-05-01	НДФ	ЗакФ	337 оиб
153	1945-05-01	ВО	Южно-Уральский ВО
153	1945-05-01	ВО	Южно-Уральский ВО	616 озадн
154	1945-05-01	ВО	Среднеазиатский ВО
154	1945-05-01	ВО	Среднеазиатский ВО	93 сбр
154	1945-05-01	ВО	Среднеазиатский ВО	333 шад
154	1945-05-01	ВО	Среднеазиатский ВО	15 раэ
154	1945-05-01	ВО	Среднеазиатский ВО	125 омиб
154	1945-05-01	ВО	Среднеазиатский ВО	126 омиб
155	1945-05-01	ВО	Сибирский ВО
155	1945-05-01	ВО	Сибирский ВО	7 Тувинский окп
155	1945-05-01	ВО	Сибирский ВО	9 перегон. ап
156	1945-05-01	НДФ	ЗабФ
156	1945-05-01	НДФ	ЗабФ	17 армия
156	1945-05-01	НДФ	ЗабФ	17 армия	85 ск
156	1945-05-01	НДФ	ЗабФ	17 армия	36 мсд
156	1945-05-01	НДФ	ЗабФ	17 армия	57 мсд
156	1945-05-01	НДФ	ЗабФ	17 армия	1 опдб
156	1945-05-01	НДФ	ЗабФ	17 армия	185 пап
156	1945-05-01	НДФ	ЗабФ	17 армия	624 пап
156	1945-05-01	НДФ	ЗабФ	17 армия	629 пап
156	1945-05-01	НДФ	ЗабФ	17 армия	1141 пап
156	1945-05-01	НДФ	ЗабФ	17 армия	809 орадн
156	1945-05-01	НДФ	ЗабФ	17 армия	178 минп
156	1945-05-01	НДФ	ЗабФ	17 армия	63 озадн
156	1945-05-01	НДФ	ЗабФ	17 армия	66 озадн
156	1945-05-01	НДФ	ЗабФ	17 армия	376 озадн
156	1945-05-01	НДФ	ЗабФ	17 армия	382 озадн
156	1945-05-01	НДФ	ЗабФ	17 армия	61 тд
156	1945-05-01	НДФ	ЗабФ	17 армия	25 мехбр
156	1945-05-01	НДФ	ЗабФ	17 армия	70 отб
156	1945-05-01	НДФ	ЗабФ	17 армия	82 отб
156	1945-05-01	НДФ	ЗабФ	17 армия	102 омиб
156	1945-05-01	НДФ	ЗабФ	17 армия	969 омиб
157	1945-05-01	НДФ	ЗабФ	36 армия
157	1945-05-01	НДФ	ЗабФ	36 армия	86 ск
157	1945-05-01	НДФ	ЗабФ	36 армия	94 сд
157	1945-05-01	НДФ	ЗабФ	36 армия	210 сд
157	1945-05-01	НДФ	ЗабФ	36 армия	278 сд
157	1945-05-01	НДФ	ЗабФ	36 армия	267 пап
157	1945-05-01	НДФ	ЗабФ	36 армия	390 пап
157	1945-05-01	НДФ	ЗабФ	36 армия	1233 пап
157	1945-05-01	НДФ	ЗабФ	36 армия	786 орадн
157	1945-05-01	НДФ	ЗабФ	36 армия	177 минп
157	1945-05-01	НДФ	ЗабФ	36 армия	1915 зенап
157	1945-05-01	НДФ	ЗабФ	36 армия	1916 зенап
157	1945-05-01	НДФ	ЗабФ	36 армия	401 озадн
157	1945-05-01	НДФ	ЗабФ	36 армия	405 озадн
157	1945-05-01	НДФ	ЗабФ	36 армия	414 озадн
157	1945-05-01	НДФ	ЗабФ	36 армия	33 отб
157	1945-05-01	НДФ	ЗабФ	36 армия	35 отб
157	1945-05-01	НДФ	ЗабФ	36 армия	69 обрп
157	1945-05-01	НДФ	ЗабФ	36 армия	39 оиб
158	1945-05-01	НДФ	ЗабФ	12 воздушная армия
158	1945-05-01	НДФ	ЗабФ	12 воздушная армия	144 озенбатр
158	1945-05-01	НДФ	ЗабФ	12 воздушная армия	145 озенбатр
158	1945-05-01	НДФ	ЗабФ	12 воздушная армия	146 озенбатр
158	1945-05-01	НДФ	ЗабФ	12 воздушная армия	147 озенбатр
158	1945-05-01	НДФ	ЗабФ	12 воздушная армия	148 озенбатр
158	1945-05-01	НДФ	ЗабФ	12 воздушная армия	149 озенбатр
158	1945-05-01	НДФ	ЗабФ	12 воздушная армия	150 озенбатр
158	1945-05-01	НДФ	ЗабФ	12 воздушная армия	30 бад
158	1945-05-01	НДФ	ЗабФ	12 воздушная армия	247 бад
158	1945-05-01	НДФ	ЗабФ	12 воздушная армия	316 шад
158	1945-05-01	НДФ	ЗабФ	12 воздушная армия	246 иад
158	1945-05-01	НДФ	ЗабФ	12 воздушная армия	23 тбаэ
158	1945-05-01	НДФ	ЗабФ	12 воздушная армия	41 каэ
159	1945-05-01	НДФ	ЗабФ	2 ск
159	1945-05-01	НДФ	ЗабФ	103 сд
159	1945-05-01	НДФ	ЗабФ	275 сд
159	1945-05-01	НДФ	ЗабФ	292 сд
159	1945-05-01	НДФ	ЗабФ	368 гсп
159	1945-05-01	НДФ	ЗабФ	32 УР
159	1945-05-01	НДФ	ЗабФ	1142 оап
159	1945-05-01	НДФ	ЗабФ	1143 оап
159	1945-05-01	НДФ	ЗабФ	1913 иптап
159	1945-05-01	НДФ	ЗабФ	32 гв. мп
159	1945-05-01	НДФ	ЗабФ	1918 зенап
159	1945-05-01	НДФ	ЗабФ	410 озадн
159	1945-05-01	НДФ	ЗабФ	111 тд
159	1945-05-01	НДФ	ЗабФ	205 тбр
159	1945-05-01	НДФ	ЗабФ	206 тбр
159	1945-05-01	НДФ	ЗабФ	70 обрп
159	1945-05-01	НДФ	ЗабФ	79 обрп
159	1945-05-01	НДФ	ЗабФ	281 оиб
159	1945-05-01	НДФ	ЗабФ	283 оиб
159	1945-05-01	НДФ	ЗабФ	382 оиб
159	1945-05-01	НДФ	ЗабФ	383 оиб
159	1945-05-01	НДФ	ЗабФ	2 мпмб
159	1945-05-01	НДФ	ЗабФ	17 мпмб
160	1945-05-01	НДФ	ДВФ
160	1945-05-01	НДФ	ДВФ	2 армия
160	1945-05-01	НДФ	ДВФ	2 армия	3 сд
160	1945-05-01	НДФ	ДВФ	2 армия	12 сд
160	1945-05-01	НДФ	ДВФ	2 армия	342 сд
160	1945-05-01	НДФ	ДВФ	2 армия	345 сд
160	1945-05-01	НДФ	ДВФ	2 армия	355 сд
160	1945-05-01	НДФ	ДВФ	2 армия	396 сд
160	1945-05-01	НДФ	ДВФ	2 армия	135 опулб
160	1945-05-01	НДФ	ДВФ	2 армия	42 оап
160	1945-05-01	НДФ	ДВФ	2 армия	147 оап
160	1945-05-01	НДФ	ДВФ	2 армия	388 оап
160	1945-05-01	НДФ	ДВФ	2 армия	1120 оап
160	1945-05-01	НДФ	ДВФ	2 армия	1129 оап
160	1945-05-01	НДФ	ДВФ	2 армия	1140 оап
160	1945-05-01	НДФ	ДВФ	2 армия	1628 иптап
160	1945-05-01	НДФ	ДВФ	2 армия	1632 иптап
160	1945-05-01	НДФ	ДВФ	2 армия	465 минп
160	1945-05-01	НДФ	ДВФ	2 армия	1589 зенап
160	1945-05-01	НДФ	ДВФ	2 армия	42 озадн
160	1945-05-01	НДФ	ДВФ	2 армия	73 тбр
160	1945-05-01	НДФ	ДВФ	2 армия	74 тбр
160	1945-05-01	НДФ	ДВФ	2 армия	258 тбр
160	1945-05-01	НДФ	ДВФ	2 армия	2 одн брп
160	1945-05-01	НДФ	ДВФ	2 армия	3 одн брп
160	1945-05-01	НДФ	ДВФ	2 армия	277 оиб
161	1945-05-01	НДФ	ДВФ	15 армия
161	1945-05-01	НДФ	ДВФ	15 армия	34 сд
161	1945-05-01	НДФ	ДВФ	15 армия	255 сд
161	1945-05-01	НДФ	ДВФ	15 армия	361 сд
161	1945-05-01	НДФ	ДВФ	15 армия	388 сд
161	1945-05-01	НДФ	ДВФ	15 армия	102 УР
161	1945-05-01	НДФ	ДВФ	15 армия	52 пап
161	1945-05-01	НДФ	ДВФ	15 армия	145 пап
161	1945-05-01	НДФ	ДВФ	15 армия	1121 пап
161	1945-05-01	НДФ	ДВФ	15 армия	1637 пап
161	1945-05-01	НДФ	ДВФ	15 армия	802 орадн
161	1945-05-01	НДФ	ДВФ	15 армия	183 минп
161	1945-05-01	НДФ	ДВФ	15 армия	470 минп
161	1945-05-01	НДФ	ДВФ	15 армия	46 озадн
161	1945-05-01	НДФ	ДВФ	15 армия	302 озадн
161	1945-05-01	НДФ	ДВФ	15 армия	165 тбр
161	1945-05-01	НДФ	ДВФ	15 армия	171 тбр
161	1945-05-01	НДФ	ДВФ	15 армия	203 тбр
161	1945-05-01	НДФ	ДВФ	15 армия	59 озенбрп
161	1945-05-01	НДФ	ДВФ	15 армия	10 пмбр
162	1945-05-01	НДФ	ДВФ	16 армия
162	1945-05-01	НДФ	ДВФ	16 армия	56 ск
162	1945-05-01	НДФ	ДВФ	16 армия	79 сд
162	1945-05-01	НДФ	ДВФ	16 армия	6 осб
162	1945-05-01	НДФ	ДВФ	16 армия	432 осп
162	1945-05-01	НДФ	ДВФ	16 армия	540 осп
162	1945-05-01	НДФ	ДВФ	16 армия	103 УР
162	1945-05-01	НДФ	ДВФ	16 армия	104 УР
162	1945-05-01	НДФ	ДВФ	16 армия	433 оап
162	1945-05-01	НДФ	ДВФ	16 армия	487 оап
162	1945-05-01	НДФ	ДВФ	16 армия	428 оадн
162	1945-05-01	НДФ	ДВФ	16 армия	214 тбр
163	1945-05-01	НДФ	ДВФ	10 воздушная армия
163	1945-05-01	НДФ	ДВФ	10 воздушная армия	83 бад
163	1945-05-01	НДФ	ДВФ	10 воздушная армия	29 иад
163	1945-05-01	НДФ	ДВФ	10 воздушная армия	254 иад
163	1945-05-01	НДФ	ДВФ	10 воздушная армия	7 рап
163	1945-05-01	НДФ	ДВФ	10 воздушная армия	344 трап
164	1945-05-01	НДФ	ДВФ	5 ск
164	1945-05-01	НДФ	ДВФ	35 сд
164	1945-05-01	НДФ	ДВФ	390 сд
164	1945-05-01	НДФ	ДВФ	88 сбр
164	1945-05-01	НДФ	ДВФ	113 сбр
164	1945-05-01	НДФ	ДВФ	76 пап
164	1945-05-01	НДФ	ДВФ	1649 зенап
164	1945-05-01	НДФ	ДВФ	172 тбр
164	1945-05-01	НДФ	ДВФ	76 одн брп
164	1945-05-01	НДФ	ДВФ	69 озенбрп
164	1945-05-01	НДФ	ДВФ	18 ак 
164	1945-05-01	НДФ	ДВФ	96 шад
164	1945-05-01	НДФ	ДВФ	777 иап
164	1945-05-01	НДФ	ДВФ	28 каэ
164	1945-05-01	НДФ	ДВФ	19 бак 
164	1945-05-01	НДФ	ДВФ	33 бад
164	1945-05-01	НДФ	ДВФ	55 бад
164	1945-05-01	НДФ	ДВФ	443 дбап
164	1945-05-01	НДФ	ДВФ	255 сад
164	1945-05-01	НДФ	ДВФ	19 иаэ
164	1945-05-01	НДФ	ДВФ	47 мибр
165	1945-05-01	НДФ	ДВФ	101 сд
165	1945-05-01	НДФ	ДВФ	5 осб
165	1945-05-01	НДФ	ДВФ	7 осб
165	1945-05-01	НДФ	ДВФ	428 гап
165	1945-05-01	НДФ	ДВФ	362 оадн
165	1945-05-01	НДФ	ДВФ	367 оадн
166	1945-05-01	НДФ	ДВФ Приморская группа войск
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	26 ск
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	22 сд
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	59 сд
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	59 ск 
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	39 сд
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	365 сд
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	87 ск 
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	231 сд
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	300 сд
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	84 кд
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	105 УР
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	112 УР
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	50 пап
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	273 пап
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	1124 пап
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	1125 пап
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	1138 пап
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	87 гап
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	1139 гап
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	805 орадн
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	806 орадн
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	1594 иптап
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	1630 иптап
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	1631 иптап
166	1945-05-01	НДФ	ДВФ Приморская группа войск	1 армия	168 минп
